job_n,default_n,poutcome_n,duration,campaign,euribor3m,y_n
6.0,0.0,0.0,95.0,1.0,1.25,0
1.0,0.0,0.0,320.0,3.0,4.962,0
1.0,0.0,0.0,95.0,1.0,4.963,0
2.0,0.0,0.0,118.0,1.0,4.962,0
2.0,0.0,0.0,952.0,1.0,1.445,1
4.0,0.0,0.0,703.0,2.0,4.857,0
4.0,1.0,0.0,76.0,4.0,4.961,0
10.0,0.0,0.0,7.0,4.0,1.405,0
2.0,1.0,1.0,22.0,4.0,4.021,0
2.0,0.0,0.0,599.0,1.0,1.466,0
2.0,0.0,2.0,115.0,2.0,0.742,0
7.0,0.0,0.0,657.0,2.0,0.768,0
2.0,0.0,0.0,165.0,2.0,4.856,0
2.0,0.0,0.0,145.0,1.0,4.959,0
3.0,0.0,0.0,309.0,1.0,4.958,0
6.0,0.0,0.0,345.0,1.0,1.405,0
6.0,0.0,0.0,472.0,3.0,4.965,1
2.0,0.0,0.0,102.0,1.0,4.963,0
10.0,1.0,0.0,542.0,1.0,4.963,1
4.0,0.0,0.0,65.0,1.0,4.961,0
4.0,0.0,0.0,35.0,6.0,1.244,0
5.0,0.0,0.0,12.0,1.0,4.918,0
1.0,0.0,0.0,420.0,1.0,1.479,0
3.0,0.0,0.0,192.0,8.0,4.865,0
2.0,0.0,2.0,324.0,3.0,1.266,1
1.0,1.0,0.0,198.0,1.0,1.41,0
3.0,0.0,0.0,281.0,1.0,4.858,0
8.0,0.0,0.0,337.0,3.0,4.076,0
2.0,0.0,0.0,28.0,2.0,4.964,0
5.0,0.0,0.0,118.0,2.0,1.384,0
10.0,1.0,1.0,205.0,1.0,1.334,0
8.0,0.0,0.0,206.0,5.0,4.12,0
8.0,0.0,0.0,1026.0,2.0,4.86,0
3.0,1.0,0.0,213.0,2.0,4.865,0
2.0,1.0,0.0,104.0,5.0,4.964,0
5.0,0.0,0.0,506.0,2.0,0.646,1
4.0,0.0,0.0,7.0,1.0,0.684,0
8.0,0.0,0.0,123.0,2.0,4.021,0
3.0,1.0,1.0,249.0,3.0,4.153,0
3.0,0.0,1.0,188.0,1.0,1.41,0
0.0,0.0,0.0,249.0,5.0,4.965,0
4.0,0.0,1.0,510.0,2.0,0.715,1
4.0,0.0,0.0,271.0,2.0,4.962,0
3.0,1.0,0.0,193.0,1.0,4.857,0
6.0,0.0,0.0,754.0,1.0,4.859,0
2.0,0.0,0.0,288.0,1.0,4.153,0
1.0,0.0,0.0,246.0,2.0,1.291,0
1.0,0.0,0.0,1000.0,1.0,4.86,0
3.0,0.0,1.0,99.0,2.0,1.299,0
5.0,0.0,1.0,209.0,2.0,1.344,0
4.0,0.0,0.0,124.0,1.0,4.966,0
2.0,1.0,2.0,11.0,4.0,1.354,0
3.0,1.0,0.0,104.0,3.0,4.12,0
2.0,0.0,1.0,115.0,2.0,0.659,0
4.0,0.0,0.0,193.0,2.0,4.963,0
1.0,1.0,0.0,85.0,1.0,4.864,0
4.0,0.0,0.0,29.0,2.0,4.963,0
4.0,0.0,1.0,175.0,1.0,1.291,0
2.0,0.0,1.0,327.0,2.0,1.435,0
2.0,0.0,0.0,72.0,3.0,0.873,0
1.0,0.0,0.0,87.0,1.0,4.153,0
11.0,0.0,1.0,294.0,1.0,0.72,1
3.0,1.0,0.0,756.0,2.0,4.961,0
6.0,0.0,0.0,150.0,2.0,4.191,0
3.0,0.0,0.0,218.0,4.0,1.405,0
2.0,0.0,0.0,576.0,1.0,4.964,1
2.0,0.0,0.0,509.0,1.0,4.858,0
2.0,0.0,0.0,346.0,2.0,4.961,0
1.0,0.0,0.0,206.0,1.0,4.858,0
3.0,1.0,0.0,559.0,3.0,4.857,0
1.0,1.0,0.0,196.0,2.0,4.857,0
5.0,0.0,2.0,567.0,1.0,1.0,1
1.0,0.0,0.0,168.0,3.0,4.961,0
3.0,0.0,0.0,47.0,1.0,4.153,0
2.0,0.0,0.0,110.0,2.0,4.965,0
4.0,0.0,0.0,188.0,1.0,1.344,0
5.0,0.0,0.0,577.0,1.0,4.12,0
2.0,0.0,0.0,130.0,1.0,4.857,0
11.0,0.0,0.0,187.0,1.0,4.968,1
2.0,0.0,0.0,78.0,2.0,4.965,0
7.0,0.0,0.0,58.0,3.0,4.864,0
2.0,0.0,0.0,133.0,1.0,0.861,0
6.0,0.0,0.0,126.0,4.0,4.857,0
4.0,0.0,0.0,149.0,1.0,4.191,0
3.0,0.0,0.0,205.0,2.0,4.856,0
3.0,1.0,0.0,393.0,2.0,4.859,0
3.0,1.0,0.0,104.0,1.0,4.962,0
2.0,0.0,0.0,166.0,2.0,0.716,0
10.0,0.0,0.0,177.0,8.0,4.959,0
3.0,0.0,0.0,151.0,1.0,1.334,0
6.0,0.0,1.0,119.0,1.0,1.266,0
3.0,0.0,0.0,7.0,5.0,4.021,0
4.0,0.0,0.0,61.0,3.0,4.076,0
1.0,1.0,0.0,245.0,5.0,1.344,0
6.0,0.0,1.0,39.0,1.0,1.334,0
3.0,1.0,0.0,294.0,1.0,4.957,0
1.0,0.0,0.0,302.0,2.0,1.291,0
1.0,1.0,0.0,45.0,4.0,4.857,0
3.0,0.0,0.0,183.0,1.0,1.313,0
1.0,1.0,0.0,11.0,3.0,4.957,0
3.0,0.0,2.0,158.0,1.0,0.884,0
6.0,0.0,0.0,200.0,4.0,4.96,0
8.0,0.0,0.0,24.0,1.0,0.884,0
1.0,0.0,0.0,253.0,2.0,4.86,0
3.0,0.0,0.0,125.0,3.0,1.281,0
2.0,0.0,0.0,103.0,4.0,4.855,0
5.0,1.0,0.0,78.0,4.0,4.964,0
1.0,0.0,0.0,112.0,2.0,1.266,0
4.0,0.0,0.0,20.0,8.0,1.327,0
6.0,0.0,0.0,181.0,2.0,4.964,0
3.0,0.0,0.0,67.0,3.0,1.327,0
1.0,1.0,0.0,1168.0,2.0,4.857,0
1.0,0.0,0.0,240.0,3.0,4.866,0
3.0,0.0,1.0,271.0,2.0,1.466,0
11.0,0.0,0.0,127.0,7.0,1.41,0
2.0,0.0,0.0,465.0,4.0,4.857,0
2.0,0.0,1.0,239.0,2.0,1.405,0
11.0,1.0,1.0,90.0,1.0,0.825,0
6.0,0.0,0.0,74.0,1.0,4.153,0
2.0,0.0,0.0,499.0,1.0,1.365,1
3.0,0.0,1.0,352.0,1.0,4.076,0
2.0,0.0,0.0,121.0,4.0,1.26,1
4.0,0.0,0.0,91.0,3.0,1.334,0
2.0,1.0,0.0,393.0,1.0,4.963,0
4.0,1.0,0.0,617.0,1.0,4.857,0
3.0,1.0,0.0,489.0,1.0,4.857,0
3.0,0.0,1.0,119.0,2.0,4.021,0
2.0,0.0,0.0,204.0,1.0,0.803,0
1.0,0.0,0.0,737.0,2.0,4.965,1
3.0,0.0,0.0,134.0,1.0,4.959,0
9.0,0.0,0.0,83.0,3.0,4.963,0
2.0,0.0,0.0,422.0,1.0,4.96,0
4.0,1.0,0.0,297.0,3.0,1.25,0
4.0,0.0,0.0,60.0,3.0,1.453,0
2.0,0.0,1.0,58.0,2.0,1.291,0
4.0,0.0,0.0,128.0,1.0,4.864,0
1.0,0.0,0.0,12.0,8.0,4.959,0
3.0,0.0,1.0,66.0,1.0,1.41,0
2.0,1.0,0.0,24.0,4.0,4.959,0
3.0,0.0,0.0,50.0,2.0,4.865,0
7.0,1.0,0.0,192.0,1.0,4.962,0
1.0,0.0,1.0,103.0,2.0,1.327,0
2.0,0.0,0.0,873.0,8.0,4.962,1
1.0,0.0,0.0,95.0,2.0,4.962,0
3.0,0.0,0.0,61.0,3.0,1.244,0
3.0,0.0,0.0,91.0,2.0,4.857,0
7.0,0.0,0.0,97.0,4.0,4.964,0
2.0,0.0,0.0,195.0,4.0,1.25,0
7.0,0.0,0.0,109.0,1.0,4.961,0
1.0,0.0,0.0,32.0,7.0,4.961,0
3.0,1.0,0.0,276.0,2.0,4.864,0
11.0,0.0,0.0,98.0,2.0,0.854,0
4.0,0.0,0.0,121.0,1.0,1.334,0
6.0,0.0,0.0,122.0,2.0,4.12,0
2.0,0.0,0.0,155.0,1.0,1.327,0
10.0,0.0,0.0,241.0,2.0,4.857,0
7.0,0.0,0.0,231.0,2.0,4.864,0
4.0,0.0,0.0,222.0,1.0,1.405,0
4.0,0.0,0.0,158.0,1.0,4.866,0
4.0,0.0,0.0,144.0,3.0,4.857,0
3.0,0.0,1.0,612.0,1.0,1.405,0
2.0,0.0,0.0,143.0,3.0,0.716,0
3.0,0.0,0.0,521.0,2.0,4.864,0
11.0,0.0,0.0,286.0,2.0,0.767,1
3.0,1.0,0.0,466.0,1.0,4.857,0
7.0,0.0,0.0,63.0,1.0,4.191,0
3.0,0.0,0.0,360.0,3.0,4.96,0
3.0,0.0,0.0,118.0,2.0,4.864,0
4.0,0.0,0.0,190.0,1.0,1.405,0
1.0,0.0,1.0,447.0,2.0,1.327,0
4.0,0.0,0.0,324.0,1.0,1.423,1
2.0,0.0,0.0,192.0,4.0,4.864,0
3.0,0.0,0.0,267.0,14.0,4.864,0
2.0,0.0,0.0,50.0,3.0,4.959,0
4.0,0.0,0.0,311.0,1.0,1.266,0
4.0,0.0,0.0,889.0,2.0,4.964,0
4.0,1.0,0.0,262.0,2.0,4.153,0
3.0,0.0,0.0,178.0,1.0,4.959,0
4.0,0.0,1.0,189.0,1.0,1.291,0
1.0,1.0,2.0,263.0,2.0,1.327,0
2.0,0.0,1.0,49.0,2.0,1.244,0
7.0,1.0,1.0,51.0,1.0,4.153,0
4.0,0.0,0.0,1059.0,5.0,4.857,1
8.0,1.0,0.0,332.0,2.0,4.856,0
10.0,0.0,0.0,92.0,2.0,4.96,0
10.0,0.0,1.0,125.0,1.0,4.153,0
4.0,0.0,0.0,121.0,2.0,4.961,0
6.0,0.0,0.0,188.0,1.0,4.153,0
4.0,0.0,0.0,126.0,6.0,0.883,0
7.0,0.0,2.0,58.0,1.0,1.266,0
8.0,0.0,0.0,51.0,19.0,4.963,0
4.0,0.0,0.0,394.0,2.0,0.771,0
2.0,0.0,0.0,119.0,2.0,4.97,0
3.0,0.0,0.0,169.0,1.0,1.344,0
2.0,0.0,0.0,98.0,5.0,1.244,0
8.0,0.0,0.0,9.0,31.0,4.968,0
4.0,0.0,0.0,203.0,1.0,4.964,0
8.0,1.0,0.0,470.0,2.0,4.857,0
3.0,0.0,0.0,214.0,1.0,4.961,0
2.0,0.0,0.0,419.0,3.0,4.968,1
3.0,0.0,0.0,185.0,2.0,4.961,0
3.0,0.0,0.0,314.0,2.0,4.961,0
11.0,0.0,1.0,367.0,1.0,0.886,0
2.0,0.0,0.0,100.0,4.0,4.858,0
4.0,0.0,0.0,454.0,1.0,4.076,1
4.0,0.0,0.0,95.0,1.0,4.966,0
4.0,0.0,0.0,74.0,1.0,4.962,0
4.0,0.0,0.0,63.0,1.0,1.299,0
1.0,1.0,0.0,68.0,2.0,4.963,0
8.0,1.0,0.0,73.0,2.0,1.313,0
1.0,0.0,0.0,92.0,10.0,4.968,0
2.0,0.0,0.0,575.0,9.0,4.12,0
6.0,0.0,0.0,647.0,2.0,1.405,0
2.0,0.0,0.0,116.0,1.0,0.881,0
2.0,0.0,0.0,171.0,1.0,4.864,0
4.0,0.0,0.0,254.0,2.0,1.299,0
2.0,0.0,0.0,106.0,3.0,4.96,0
10.0,0.0,0.0,11.0,5.0,1.266,0
3.0,1.0,0.0,338.0,2.0,4.961,0
0.0,0.0,0.0,1008.0,2.0,0.876,1
4.0,1.0,0.0,446.0,2.0,1.405,0
2.0,0.0,0.0,1013.0,3.0,4.86,0
1.0,0.0,0.0,262.0,2.0,1.291,0
2.0,0.0,0.0,264.0,19.0,4.965,0
3.0,0.0,1.0,536.0,2.0,1.244,1
7.0,0.0,0.0,67.0,1.0,4.857,0
2.0,0.0,0.0,88.0,1.0,1.405,0
4.0,0.0,1.0,375.0,1.0,4.12,0
6.0,0.0,0.0,279.0,9.0,4.86,0
2.0,0.0,0.0,75.0,1.0,4.961,0
4.0,0.0,0.0,67.0,1.0,1.365,0
2.0,0.0,0.0,717.0,3.0,0.659,1
4.0,0.0,0.0,831.0,4.0,1.327,0
2.0,0.0,0.0,290.0,1.0,4.961,0
4.0,0.0,0.0,81.0,2.0,4.967,0
1.0,0.0,0.0,250.0,1.0,4.857,0
2.0,0.0,1.0,443.0,1.0,1.299,0
7.0,1.0,0.0,237.0,1.0,4.864,0
2.0,0.0,0.0,291.0,2.0,0.692,1
2.0,0.0,1.0,250.0,1.0,0.9,1
6.0,0.0,0.0,151.0,2.0,1.266,0
2.0,0.0,0.0,80.0,2.0,4.961,0
3.0,1.0,0.0,202.0,1.0,4.856,0
2.0,0.0,0.0,133.0,7.0,0.644,0
3.0,1.0,0.0,708.0,2.0,4.856,0
2.0,0.0,0.0,198.0,6.0,4.961,0
3.0,1.0,0.0,214.0,3.0,4.857,0
5.0,1.0,0.0,197.0,1.0,4.859,0
2.0,0.0,0.0,244.0,3.0,4.857,0
3.0,1.0,0.0,565.0,2.0,4.856,0
11.0,0.0,0.0,555.0,2.0,0.803,1
1.0,1.0,0.0,62.0,6.0,4.958,0
3.0,1.0,0.0,430.0,2.0,1.334,1
3.0,1.0,0.0,16.0,1.0,4.963,0
3.0,0.0,0.0,19.0,3.0,4.962,0
1.0,0.0,0.0,151.0,3.0,4.865,0
3.0,0.0,0.0,260.0,3.0,4.959,0
6.0,0.0,1.0,248.0,1.0,4.12,0
4.0,0.0,0.0,371.0,2.0,1.344,0
3.0,1.0,0.0,334.0,2.0,4.961,0
3.0,0.0,0.0,21.0,6.0,1.281,0
5.0,1.0,0.0,780.0,2.0,4.962,0
3.0,0.0,1.0,253.0,1.0,0.982,1
5.0,1.0,0.0,314.0,2.0,1.405,1
1.0,0.0,0.0,405.0,3.0,1.313,0
5.0,0.0,2.0,213.0,3.0,0.649,1
4.0,1.0,0.0,471.0,4.0,4.965,0
3.0,1.0,1.0,1022.0,1.0,1.313,0
1.0,0.0,0.0,450.0,1.0,1.423,1
2.0,0.0,0.0,247.0,2.0,4.856,0
3.0,0.0,0.0,109.0,1.0,4.961,0
1.0,0.0,0.0,211.0,5.0,1.291,0
2.0,0.0,0.0,125.0,2.0,4.963,0
2.0,0.0,0.0,556.0,1.0,4.864,0
2.0,0.0,0.0,128.0,2.0,4.021,0
4.0,0.0,0.0,1994.0,2.0,4.967,0
6.0,0.0,0.0,501.0,4.0,4.12,0
2.0,0.0,0.0,140.0,3.0,4.962,0
2.0,0.0,0.0,6.0,7.0,1.281,0
1.0,1.0,0.0,66.0,2.0,4.021,0
2.0,0.0,0.0,75.0,3.0,4.961,0
6.0,0.0,0.0,345.0,2.0,4.859,0
5.0,0.0,0.0,51.0,19.0,4.959,0
3.0,1.0,0.0,117.0,1.0,4.958,0
2.0,0.0,0.0,73.0,10.0,4.962,0
3.0,1.0,0.0,315.0,2.0,1.405,0
2.0,0.0,0.0,151.0,7.0,4.962,0
4.0,0.0,0.0,11.0,3.0,4.12,0
4.0,0.0,0.0,1118.0,2.0,4.859,0
2.0,0.0,0.0,214.0,1.0,4.961,0
8.0,0.0,0.0,143.0,2.0,0.843,0
3.0,1.0,0.0,528.0,1.0,4.857,0
6.0,0.0,0.0,561.0,2.0,4.964,0
2.0,0.0,0.0,171.0,1.0,1.266,0
4.0,0.0,0.0,423.0,2.0,1.327,0
10.0,1.0,0.0,187.0,3.0,4.86,0
7.0,0.0,0.0,236.0,2.0,1.262,1
3.0,0.0,1.0,53.0,3.0,1.281,0
8.0,0.0,0.0,107.0,2.0,1.266,0
6.0,0.0,0.0,119.0,3.0,0.987,0
3.0,0.0,1.0,84.0,2.0,1.334,0
3.0,0.0,0.0,706.0,1.0,4.959,1
3.0,0.0,0.0,108.0,1.0,0.724,0
4.0,1.0,0.0,192.0,1.0,4.961,0
1.0,0.0,0.0,105.0,1.0,4.963,0
1.0,0.0,0.0,701.0,1.0,0.879,0
5.0,0.0,0.0,253.0,2.0,1.415,0
2.0,0.0,1.0,490.0,3.0,0.883,0
2.0,0.0,0.0,108.0,4.0,4.964,0
2.0,0.0,1.0,85.0,2.0,1.281,0
4.0,1.0,0.0,64.0,2.0,4.962,0
1.0,1.0,0.0,199.0,1.0,4.958,0
2.0,0.0,0.0,153.0,4.0,4.964,0
4.0,0.0,2.0,284.0,3.0,0.879,1
8.0,1.0,0.0,358.0,1.0,4.963,0
3.0,0.0,0.0,299.0,1.0,4.857,0
2.0,0.0,0.0,220.0,1.0,4.963,0
3.0,0.0,0.0,17.0,6.0,1.266,0
8.0,0.0,0.0,215.0,3.0,4.955,0
7.0,0.0,0.0,564.0,2.0,4.191,0
3.0,0.0,0.0,95.0,3.0,4.857,0
3.0,0.0,0.0,654.0,2.0,4.864,0
3.0,0.0,0.0,191.0,2.0,4.191,0
2.0,0.0,0.0,18.0,6.0,4.968,0
4.0,0.0,0.0,52.0,6.0,4.962,0
2.0,0.0,0.0,265.0,1.0,4.859,0
1.0,0.0,0.0,896.0,1.0,4.86,0
3.0,0.0,1.0,53.0,1.0,1.405,0
11.0,1.0,0.0,122.0,2.0,1.281,0
4.0,0.0,0.0,536.0,3.0,4.965,0
3.0,1.0,1.0,11.0,6.0,1.25,0
2.0,1.0,0.0,66.0,2.0,4.965,0
6.0,1.0,0.0,124.0,2.0,4.959,0
4.0,0.0,2.0,187.0,1.0,0.635,1
3.0,0.0,0.0,630.0,4.0,4.962,0
6.0,0.0,0.0,750.0,2.0,4.86,0
7.0,0.0,1.0,200.0,2.0,1.262,1
7.0,0.0,0.0,30.0,1.0,4.021,0
2.0,0.0,0.0,189.0,1.0,1.453,0
6.0,0.0,0.0,410.0,3.0,4.86,0
3.0,0.0,0.0,420.0,1.0,4.857,0
2.0,0.0,1.0,161.0,1.0,0.859,1
11.0,1.0,0.0,199.0,1.0,4.962,0
4.0,0.0,2.0,68.0,1.0,1.215,0
9.0,1.0,0.0,701.0,1.0,4.866,1
2.0,0.0,0.0,125.0,1.0,0.643,0
2.0,0.0,0.0,245.0,1.0,4.963,0
4.0,0.0,2.0,363.0,2.0,1.726,1
10.0,1.0,0.0,201.0,1.0,4.856,0
3.0,0.0,1.0,1203.0,1.0,1.291,1
1.0,0.0,0.0,283.0,2.0,4.191,0
3.0,0.0,0.0,173.0,1.0,4.962,0
2.0,0.0,0.0,139.0,3.0,4.076,0
10.0,0.0,0.0,211.0,3.0,4.961,0
3.0,0.0,0.0,222.0,4.0,4.076,0
6.0,0.0,2.0,418.0,1.0,4.12,1
3.0,0.0,0.0,349.0,2.0,4.864,0
3.0,1.0,0.0,70.0,2.0,4.959,0
3.0,0.0,0.0,170.0,2.0,4.021,0
4.0,0.0,0.0,1617.0,1.0,4.959,1
4.0,0.0,0.0,85.0,13.0,4.963,0
2.0,0.0,0.0,824.0,1.0,4.963,0
3.0,1.0,0.0,388.0,1.0,1.299,0
6.0,0.0,0.0,578.0,2.0,4.858,0
1.0,0.0,0.0,180.0,1.0,4.855,0
3.0,0.0,0.0,109.0,1.0,1.334,0
2.0,0.0,0.0,857.0,3.0,4.076,1
4.0,0.0,0.0,144.0,1.0,1.244,0
3.0,0.0,0.0,112.0,7.0,4.857,0
2.0,0.0,0.0,563.0,2.0,1.423,0
2.0,0.0,0.0,217.0,4.0,4.964,0
3.0,0.0,0.0,381.0,3.0,4.947,0
1.0,0.0,0.0,11.0,4.0,1.244,0
4.0,0.0,1.0,110.0,1.0,4.12,0
4.0,1.0,0.0,487.0,1.0,4.961,0
2.0,1.0,0.0,175.0,4.0,4.961,0
2.0,0.0,0.0,77.0,1.0,4.964,0
3.0,0.0,0.0,233.0,2.0,1.344,0
4.0,0.0,0.0,437.0,2.0,1.466,0
3.0,1.0,0.0,57.0,2.0,4.866,0
5.0,1.0,0.0,46.0,2.0,4.961,0
5.0,1.0,2.0,216.0,1.0,0.985,1
2.0,0.0,0.0,231.0,2.0,1.334,0
7.0,0.0,1.0,1008.0,1.0,1.244,1
2.0,0.0,0.0,340.0,1.0,4.955,0
3.0,0.0,0.0,361.0,1.0,4.967,0
4.0,0.0,1.0,7.0,6.0,1.25,0
11.0,0.0,0.0,482.0,2.0,0.869,0
4.0,0.0,0.0,83.0,1.0,1.799,1
0.0,0.0,0.0,2372.0,3.0,4.962,1
1.0,0.0,0.0,177.0,4.0,4.859,0
3.0,0.0,0.0,37.0,2.0,4.076,0
3.0,0.0,0.0,1170.0,1.0,4.855,0
6.0,0.0,0.0,381.0,2.0,4.859,0
2.0,0.0,0.0,73.0,2.0,0.74,0
1.0,0.0,0.0,135.0,1.0,4.961,0
3.0,0.0,0.0,167.0,3.0,4.12,0
2.0,0.0,0.0,290.0,1.0,1.281,0
1.0,0.0,0.0,222.0,1.0,1.334,0
3.0,1.0,0.0,127.0,5.0,4.864,0
4.0,0.0,2.0,163.0,2.0,1.262,1
10.0,0.0,0.0,44.0,39.0,4.858,0
3.0,0.0,0.0,340.0,2.0,4.076,0
1.0,0.0,0.0,386.0,1.0,4.855,0
7.0,1.0,0.0,834.0,1.0,1.405,0
3.0,0.0,2.0,487.0,1.0,1.264,1
2.0,0.0,0.0,160.0,1.0,4.12,0
0.0,1.0,0.0,188.0,2.0,4.857,0
3.0,1.0,0.0,360.0,1.0,4.968,0
4.0,0.0,0.0,484.0,1.0,4.021,0
8.0,0.0,0.0,244.0,2.0,4.86,0
2.0,0.0,0.0,387.0,5.0,4.963,0
3.0,0.0,0.0,185.0,1.0,4.865,0
10.0,0.0,0.0,127.0,2.0,4.857,0
2.0,0.0,0.0,110.0,1.0,4.962,0
5.0,0.0,0.0,114.0,1.0,0.821,0
2.0,1.0,0.0,35.0,3.0,4.858,0
2.0,0.0,0.0,88.0,1.0,1.266,0
3.0,0.0,0.0,984.0,4.0,4.865,0
3.0,0.0,0.0,185.0,2.0,4.076,0
3.0,0.0,0.0,49.0,1.0,4.962,0
2.0,0.0,0.0,169.0,2.0,0.879,0
11.0,0.0,0.0,149.0,1.0,4.963,0
2.0,0.0,0.0,395.0,3.0,0.659,1
2.0,0.0,2.0,392.0,2.0,0.846,1
2.0,0.0,0.0,11.0,6.0,1.344,0
4.0,0.0,0.0,169.0,2.0,0.881,0
3.0,1.0,0.0,599.0,4.0,1.405,0
7.0,0.0,0.0,167.0,2.0,0.761,1
2.0,0.0,0.0,323.0,1.0,0.904,1
3.0,0.0,0.0,327.0,1.0,0.886,1
5.0,0.0,0.0,83.0,1.0,4.474,0
4.0,0.0,0.0,352.0,5.0,4.957,0
6.0,0.0,0.0,353.0,2.0,1.415,1
4.0,0.0,0.0,492.0,5.0,4.964,0
2.0,0.0,0.0,243.0,1.0,4.957,0
11.0,0.0,0.0,137.0,1.0,0.788,1
11.0,0.0,0.0,5.0,1.0,0.884,0
4.0,1.0,0.0,133.0,1.0,4.963,0
2.0,0.0,0.0,112.0,7.0,4.965,0
3.0,0.0,0.0,110.0,4.0,4.96,0
5.0,0.0,0.0,188.0,3.0,4.856,0
1.0,0.0,0.0,1319.0,2.0,4.962,0
6.0,0.0,0.0,154.0,2.0,4.855,0
4.0,0.0,0.0,166.0,1.0,4.96,0
0.0,0.0,0.0,9.0,5.0,1.299,0
2.0,0.0,0.0,73.0,1.0,0.724,0
0.0,1.0,0.0,53.0,3.0,4.965,0
5.0,0.0,1.0,184.0,6.0,0.712,0
6.0,0.0,0.0,138.0,4.0,4.947,0
3.0,0.0,0.0,95.0,1.0,4.963,0
10.0,0.0,0.0,249.0,6.0,4.967,0
1.0,1.0,0.0,334.0,3.0,4.86,0
3.0,0.0,0.0,151.0,3.0,4.857,0
2.0,0.0,0.0,275.0,2.0,4.857,0
3.0,0.0,0.0,203.0,1.0,4.957,0
2.0,1.0,0.0,96.0,1.0,4.963,0
2.0,0.0,0.0,262.0,2.0,4.857,0
2.0,0.0,2.0,294.0,2.0,0.739,1
1.0,0.0,0.0,187.0,1.0,4.855,0
3.0,0.0,0.0,333.0,1.0,1.25,0
3.0,1.0,0.0,227.0,4.0,4.12,0
2.0,0.0,0.0,674.0,1.0,1.281,1
10.0,0.0,0.0,168.0,3.0,4.967,0
3.0,0.0,0.0,8.0,3.0,1.405,0
5.0,0.0,0.0,369.0,1.0,0.803,0
8.0,0.0,0.0,214.0,1.0,1.435,1
1.0,1.0,0.0,39.0,3.0,4.961,0
2.0,0.0,0.0,206.0,1.0,4.965,0
6.0,0.0,0.0,550.0,3.0,4.856,0
5.0,0.0,0.0,582.0,4.0,0.714,1
2.0,0.0,0.0,149.0,1.0,4.957,0
6.0,0.0,0.0,319.0,3.0,4.021,0
4.0,0.0,0.0,143.0,3.0,4.857,0
7.0,0.0,0.0,211.0,1.0,4.12,0
4.0,1.0,0.0,1049.0,1.0,4.12,1
7.0,0.0,0.0,590.0,3.0,4.856,0
5.0,0.0,0.0,152.0,2.0,4.961,0
2.0,0.0,0.0,154.0,1.0,4.966,0
3.0,0.0,0.0,487.0,2.0,1.266,0
0.0,1.0,0.0,100.0,16.0,4.962,0
2.0,0.0,0.0,241.0,3.0,4.857,0
2.0,0.0,0.0,249.0,3.0,4.963,0
3.0,0.0,0.0,164.0,5.0,4.855,0
2.0,0.0,0.0,24.0,1.0,4.961,0
3.0,0.0,0.0,79.0,3.0,4.962,0
2.0,0.0,0.0,596.0,2.0,4.12,0
3.0,0.0,0.0,105.0,4.0,4.959,0
11.0,0.0,0.0,107.0,1.0,1.262,1
3.0,0.0,0.0,332.0,3.0,4.076,0
6.0,1.0,0.0,972.0,2.0,4.076,0
2.0,0.0,0.0,251.0,5.0,4.957,0
4.0,0.0,0.0,261.0,1.0,4.857,0
9.0,0.0,2.0,64.0,1.0,1.264,0
2.0,1.0,0.0,244.0,1.0,4.968,0
1.0,0.0,0.0,596.0,1.0,4.857,0
10.0,0.0,0.0,736.0,2.0,4.962,0
0.0,1.0,0.0,235.0,2.0,4.965,0
2.0,0.0,0.0,116.0,3.0,4.962,0
4.0,0.0,0.0,249.0,2.0,4.963,0
3.0,0.0,0.0,101.0,1.0,0.719,0
4.0,0.0,0.0,8.0,2.0,4.857,0
4.0,0.0,0.0,18.0,1.0,0.84,0
3.0,1.0,0.0,102.0,13.0,4.961,0
2.0,0.0,0.0,89.0,3.0,4.857,0
3.0,0.0,0.0,18.0,1.0,4.962,0
3.0,1.0,0.0,125.0,1.0,4.963,0
3.0,0.0,0.0,225.0,1.0,1.291,0
8.0,0.0,2.0,264.0,2.0,0.652,1
2.0,0.0,2.0,136.0,2.0,1.27,0
2.0,0.0,0.0,141.0,1.0,4.96,0
3.0,1.0,1.0,137.0,1.0,1.313,0
4.0,0.0,0.0,515.0,1.0,4.964,0
2.0,1.0,0.0,87.0,1.0,4.964,0
10.0,0.0,0.0,99.0,1.0,4.963,0
3.0,1.0,0.0,379.0,2.0,4.857,0
2.0,0.0,0.0,60.0,1.0,4.076,0
8.0,0.0,1.0,414.0,2.0,1.264,1
10.0,1.0,0.0,138.0,2.0,4.859,0
2.0,0.0,0.0,90.0,1.0,1.264,0
2.0,0.0,0.0,48.0,1.0,1.25,0
3.0,1.0,0.0,214.0,10.0,4.856,0
4.0,0.0,0.0,59.0,1.0,1.299,0
11.0,0.0,0.0,12.0,7.0,1.266,0
11.0,0.0,0.0,1161.0,5.0,1.405,0
8.0,0.0,1.0,844.0,5.0,0.896,1
1.0,0.0,0.0,212.0,4.0,1.25,0
3.0,1.0,0.0,171.0,5.0,4.858,0
7.0,0.0,0.0,212.0,2.0,4.076,0
2.0,0.0,0.0,40.0,4.0,1.291,0
2.0,0.0,0.0,23.0,12.0,4.965,0
2.0,1.0,0.0,247.0,1.0,4.857,0
2.0,0.0,0.0,170.0,2.0,4.959,0
2.0,1.0,0.0,143.0,1.0,4.962,0
2.0,1.0,0.0,155.0,11.0,4.964,0
3.0,0.0,0.0,547.0,2.0,4.076,0
